Years,Country,Happiness Rank,Happiness Score,Economy (GDP per Capita),Social support,Health (Life Expectancy),Freedom,Trust (Government Corruption),Generosity,Democracy index (EIU),Electoral pluralism index (EIU),Government index (EIU),Political participation index(EIU),Political culture index (EIU),Civil liberties index (EIU),Population,Total CO2 ,CO2 relative growth,CO2 absolute Growth,CO2 per capita,Cumulative CO2 (metric tons),Peace index
2015,Trinidad and Tobago,41,"6,168","1,21183","1,18354","0,61483","0,55884","0,0114","0,31844",71,"95,8","71,4","55,6",50,"82,4",1370328,"45,121","-2,641","-1,224","32,935","1372,828","2,053"
2015,Trinidad and Tobago,41,"6,168","1,21183","1,18354","0,61483","0,55884","0,0114","0,31844",71,"95,8","71,4","55,6",50,"82,4",1370328,"45,121","-2,641","-1,224","32,935","1372,828","2,094"
2015,El Salvador,42,"6,13","0,76454","1,02507","0,67737","0,4035","0,11776","0,10692","66,4","91,7","60,7","44,4",50,"85,3",6325124,"6,715","9,238","0,568","1,062","199,897","2,281"
2015,El Salvador,42,"6,13","0,76454","1,02507","0,67737","0,4035","0,11776","0,10692","66,4","91,7","60,7","44,4",50,"85,3",6325124,"6,715","9,238","0,568","1,062","199,897","2,237"
2015,El Salvador,42,"6,13","0,76454","1,02507","0,67737","0,4035","0,11776","0,10692","66,4","91,7","60,7","44,4",50,"85,3",6325124,"6,715","9,238","0,568","1,062","199,897","2,252"
2015,El Salvador,42,"6,13","0,76454","1,02507","0,67737","0,4035","0,11776","0,10692","66,4","91,7","60,7","44,4",50,"85,3",6325124,"6,715","9,238","0,568","1,062","199,897","2,272"
2015,El Salvador,42,"6,13","0,76454","1,02507","0,67737","0,4035","0,11776","0,10692","66,4","91,7","60,7","44,4",50,"85,3",6325124,"6,715","9,238","0,568","1,062","199,897","2,262"
2015,Guatemala,43,"6,123","0,74553","1,04356","0,64425","0,57733","0,09472","0,27489","59,2","79,2","60,7","38,9","43,8","73,5",15567419,"15,426","13,691","1,858","0,949","350,39","2,229"
2015,Guatemala,43,"6,123","0,74553","1,04356","0,64425","0,57733","0,09472","0,27489","59,2","79,2","60,7","38,9","43,8","73,5",15567419,"15,426","13,691","1,858","0,949","350,39","2,276"
2015,Guatemala,43,"6,123","0,74553","1,04356","0,64425","0,57733","0,09472","0,27489","59,2","79,2","60,7","38,9","43,8","73,5",15567419,"15,426","13,691","1,858","0,949","350,39","2,243"
2015,Guatemala,43,"6,123","0,74553","1,04356","0,64425","0,57733","0,09472","0,27489","59,2","79,2","60,7","38,9","43,8","73,5",15567419,"15,426","13,691","1,858","0,949","350,39","2,21"
2015,Guatemala,43,"6,123","0,74553","1,04356","0,64425","0,57733","0,09472","0,27489","59,2","79,2","60,7","38,9","43,8","73,5",15567419,"15,426","13,691","1,858","0,949","350,39","2,264"
2015,Uzbekistan,44,"6,003","0,63244","1,34043","0,59772","0,65821","0,30826","0,22837","19,5","0,8","18,6","22,2",50,"5,9",31298900,"101,791","-1,646","-1,704","3,291","6170,385","2,258"
2015,Uzbekistan,44,"6,003","0,63244","1,34043","0,59772","0,65821","0,30826","0,22837","19,5","0,8","18,6","22,2",50,"5,9",31298900,"101,791","-1,646","-1,704","3,291","6170,385","2,198"
2015,Uzbekistan,44,"6,003","0,63244","1,34043","0,59772","0,65821","0,30826","0,22837","19,5","0,8","18,6","22,2",50,"5,9",31298900,"101,791","-1,646","-1,704","3,291","6170,385","2,117"
2015,Uzbekistan,44,"6,003","0,63244","1,34043","0,59772","0,65821","0,30826","0,22837","19,5","0,8","18,6","22,2",50,"5,9",31298900,"101,791","-1,646","-1,704","3,291","6170,385","2,144"
2015,Uzbekistan,44,"6,003","0,63244","1,34043","0,59772","0,65821","0,30826","0,22837","19,5","0,8","18,6","22,2",50,"5,9",31298900,"101,791","-1,646","-1,704","3,291","6170,385","2,166"
2015,Japan,46,"5,987","1,27074","1,25712","0,99111","0,49615","0,1806","0,10705","79,6","91,7","82,1","61,1",75,"88,2",127141000,"1222,781","-3,188","-40,269","9,554","59951,735","1,315"
2015,Japan,46,"5,987","1,27074","1,25712","0,99111","0,49615","0,1806","0,10705","79,6","91,7","82,1","61,1",75,"88,2",127141000,"1222,781","-3,188","-40,269","9,554","59951,735","1,374"
2015,Japan,46,"5,987","1,27074","1,25712","0,99111","0,49615","0,1806","0,10705","79,6","91,7","82,1","61,1",75,"88,2",127141000,"1222,781","-3,188","-40,269","9,554","59951,735","1,377"
2015,Japan,46,"5,987","1,27074","1,25712","0,99111","0,49615","0,1806","0,10705","79,6","91,7","82,1","61,1",75,"88,2",127141000,"1222,781","-3,188","-40,269","9,554","59951,735","1,381"
2015,Japan,46,"5,987","1,27074","1,25712","0,99111","0,49615","0,1806","0,10705","79,6","91,7","82,1","61,1",75,"88,2",127141000,"1222,781","-3,188","-40,269","9,554","59951,735","1,369"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",25183833,"595,394","1,508","8,846","11,715","14588,777","1,762"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",25183833,"595,394","1,508","8,846","11,715","14588,777","1,8"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",25183833,"595,394","1,508","8,846","11,715","14588,777","1,793"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",25183833,"595,394","1,508","8,846","11,715","14588,777","1,817"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",25183833,"595,394","1,508","8,846","11,715","14588,777","1,867"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",51014947,"595,394","1,508","8,846","11,715","14588,777","1,762"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",51014947,"595,394","1,508","8,846","11,715","14588,777","1,8"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",51014947,"595,394","1,508","8,846","11,715","14588,777","1,793"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",51014947,"595,394","1,508","8,846","11,715","14588,777","1,817"
2015,South Korea,47,"5,984","1,24461","0,95774","0,96538","0,33208","0,07857","0,18557","79,7","87,5","78,6","72,2",75,"85,3",51014947,"595,394","1,508","8,846","11,715","14588,777","1,867"
2015,Ecuador,48,"5,975","0,86402","0,99903","0,79075","0,48574","0,1809","0,11541","58,7","82,5","46,4",50,"43,8","70,6",16212020,"40,64","-5,943","-2,568","2,507","1013,211","2,04"
2015,Ecuador,48,"5,975","0,86402","0,99903","0,79075","0,48574","0,1809","0,11541","58,7","82,5","46,4",50,"43,8","70,6",16212020,"40,64","-5,943","-2,568","2,507","1013,211","2,015"
2015,Ecuador,48,"5,975","0,86402","0,99903","0,79075","0,48574","0,1809","0,11541","58,7","82,5","46,4",50,"43,8","70,6",16212020,"40,64","-5,943","-2,568","2,507","1013,211","1,952"
2015,Ecuador,48,"5,975","0,86402","0,99903","0,79075","0,48574","0,1809","0,11541","58,7","82,5","46,4",50,"43,8","70,6",16212020,"40,64","-5,943","-2,568","2,507","1013,211","1,962"
2015,Ecuador,48,"5,975","0,86402","0,99903","0,79075","0,48574","0,1809","0,11541","58,7","82,5","46,4",50,"43,8","70,6",16212020,"40,64","-5,943","-2,568","2,507","1013,211","1,98"
2015,Bahrain,49,"5,96","1,32376","1,21624","0,74716","0,45492","0,306","0,17362","27,9","12,5","32,1","27,8","43,8","23,5",1371851,"32,672","4,894","1,524","23,813","761,523","2,228"
2015,Bahrain,49,"5,96","1,32376","1,21624","0,74716","0,45492","0,306","0,17362","27,9","12,5","32,1","27,8","43,8","23,5",1371851,"32,672","4,894","1,524","23,813","761,523","2,347"
2015,Bahrain,49,"5,96","1,32376","1,21624","0,74716","0,45492","0,306","0,17362","27,9","12,5","32,1","27,8","43,8","23,5",1371851,"32,672","4,894","1,524","23,813","761,523","2,41"
2015,Bahrain,49,"5,96","1,32376","1,21624","0,74716","0,45492","0,306","0,17362","27,9","12,5","32,1","27,8","43,8","23,5",1371851,"32,672","4,894","1,524","23,813","761,523","2,404"
2015,Bahrain,49,"5,96","1,32376","1,21624","0,74716","0,45492","0,306","0,17362","27,9","12,5","32,1","27,8","43,8","23,5",1371851,"32,672","4,894","1,524","23,813","761,523","2,357"
2015,Italy,50,"5,948","1,25114","1,19777","0,95446","0,26236","0,02901","0,22823","79,8","95,8","64,3","72,2","81,3","85,3",60730582,"360,088","3,515","12,227","5,944","22986,614","1,761"
2015,Italy,50,"5,948","1,25114","1,19777","0,95446","0,26236","0,02901","0,22823","79,8","95,8","64,3","72,2","81,3","85,3",60730582,"360,088","3,515","12,227","5,944","22986,614","1,761"
2015,Italy,50,"5,948","1,25114","1,19777","0,95446","0,26236","0,02901","0,22823","79,8","95,8","64,3","72,2","81,3","85,3",60730582,"360,088","3,515","12,227","5,944","22986,614","1,744"
2015,Italy,50,"5,948","1,25114","1,19777","0,95446","0,26236","0,02901","0,22823","79,8","95,8","64,3","72,2","81,3","85,3",60730582,"360,088","3,515","12,227","5,944","22986,614","1,772"
2015,Italy,50,"5,948","1,25114","1,19777","0,95446","0,26236","0,02901","0,22823","79,8","95,8","64,3","72,2","81,3","85,3",60730582,"360,088","3,515","12,227","5,944","22986,614","1,754"
2015,Bolivia,51,"5,89","0,68133","0,97841","0,5392","0,57414","0,088","0,20536","57,5",70,"53,6",50,"37,5","76,5",10869730,"19,421","-1,005","-0,197","1,787","417,993","2,071"
2015,Bolivia,51,"5,89","0,68133","0,97841","0,5392","0,57414","0,088","0,20536","57,5",70,"53,6",50,"37,5","76,5",10869730,"19,421","-1,005","-0,197","1,787","417,993","2,017"
2015,Bolivia,51,"5,89","0,68133","0,97841","0,5392","0,57414","0,088","0,20536","57,5",70,"53,6",50,"37,5","76,5",10869730,"19,421","-1,005","-0,197","1,787","417,993","2,012"
2015,Bolivia,51,"5,89","0,68133","0,97841","0,5392","0,57414","0,088","0,20536","57,5",70,"53,6",50,"37,5","76,5",10869730,"19,421","-1,005","-0,197","1,787","417,993","2,033"
2015,Bolivia,51,"5,89","0,68133","0,97841","0,5392","0,57414","0,088","0,20536","57,5",70,"53,6",50,"37,5","76,5",10869730,"19,421","-1,005","-0,197","1,787","417,993","2,044"
2015,Moldova,52,"5,889","0,59448","1,01528","0,61826","0,32818","0,01615","0,20951","63,5","79,2","42,9","66,7","43,8","85,3",2834530,"4,785","0,785","0,037","1,175","1005,373","1,923"
2015,Moldova,52,"5,889","0,59448","1,01528","0,61826","0,32818","0,01615","0,20951","63,5","79,2","42,9","66,7","43,8","85,3",2834530,"4,785","0,785","0,037","1,175","1005,373","1,949"
2015,Moldova,52,"5,889","0,59448","1,01528","0,61826","0,32818","0,01615","0,20951","63,5","79,2","42,9","66,7","43,8","85,3",2834530,"4,785","0,785","0,037","1,175","1005,373","1,944"
2015,Moldova,52,"5,889","0,59448","1,01528","0,61826","0,32818","0,01615","0,20951","63,5","79,2","42,9","66,7","43,8","85,3",2834530,"4,785","0,785","0,037","1,175","1005,373","1,933"
2015,Moldova,52,"5,889","0,59448","1,01528","0,61826","0,32818","0,01615","0,20951","63,5","79,2","42,9","66,7","43,8","85,3",2834530,"4,785","0,785","0,037","1,175","1005,373","1,951"
2015,Paraguay,53,"5,878","0,75985","1,30477","0,66098","0,53899","0,08242","0,3424","63,3","83,3","57,1",50,"43,8","82,4",6688746,"6,051","10,86","0,593","0,905","138,06","2,077"
2015,Paraguay,53,"5,878","0,75985","1,30477","0,66098","0,53899","0,08242","0,3424","63,3","83,3","57,1",50,"43,8","82,4",6688746,"6,051","10,86","0,593","0,905","138,06","2,027"
2015,Paraguay,53,"5,878","0,75985","1,30477","0,66098","0,53899","0,08242","0,3424","63,3","83,3","57,1",50,"43,8","82,4",6688746,"6,051","10,86","0,593","0,905","138,06","1,956"
2015,Paraguay,53,"5,878","0,75985","1,30477","0,66098","0,53899","0,08242","0,3424","63,3","83,3","57,1",50,"43,8","82,4",6688746,"6,051","10,86","0,593","0,905","138,06","2,001"
2015,Paraguay,53,"5,878","0,75985","1,30477","0,66098","0,53899","0,08242","0,3424","63,3","83,3","57,1",50,"43,8","82,4",6688746,"6,051","10,86","0,593","0,905","138,06","2,055"
2015,Kazakhstan,54,"5,855","1,12254","1,12241","0,64368","0,51649","0,08454","0,11827","30,6",5,"21,4","44,4","43,8","38,2",17542806,"288,578","3,516","9,803","16,423","12078,254","2,021"
2015,Kazakhstan,54,"5,855","1,12254","1,12241","0,64368","0,51649","0,08454","0,11827","30,6",5,"21,4","44,4","43,8","38,2",17542806,"288,578","3,516","9,803","16,423","12078,254","2,01"
2015,Kazakhstan,54,"5,855","1,12254","1,12241","0,64368","0,51649","0,08454","0,11827","30,6",5,"21,4","44,4","43,8","38,2",17542806,"288,578","3,516","9,803","16,423","12078,254","1,958"
2015,Kazakhstan,54,"5,855","1,12254","1,12241","0,64368","0,51649","0,08454","0,11827","30,6",5,"21,4","44,4","43,8","38,2",17542806,"288,578","3,516","9,803","16,423","12078,254","1,963"
2015,Kazakhstan,54,"5,855","1,12254","1,12241","0,64368","0,51649","0,08454","0,11827","30,6",5,"21,4","44,4","43,8","38,2",17542806,"288,578","3,516","9,803","16,423","12078,254","1,932"
2015,Slovenia,55,"5,848","1,18498","1,27385","0,87337","0,60855","0,03787","0,25328","75,7","95,8","71,4","66,7","56,3","88,2",2063531,"13,618","0,633","0,086","6,575","781,537","1,421"
2015,Slovenia,55,"5,848","1,18498","1,27385","0,87337","0,60855","0,03787","0,25328","75,7","95,8","71,4","66,7","56,3","88,2",2063531,"13,618","0,633","0,086","6,575","781,537","1,39"
2015,Slovenia,55,"5,848","1,18498","1,27385","0,87337","0,60855","0,03787","0,25328","75,7","95,8","71,4","66,7","56,3","88,2",2063531,"13,618","0,633","0,086","6,575","781,537","1,373"
2015,Slovenia,55,"5,848","1,18498","1,27385","0,87337","0,60855","0,03787","0,25328","75,7","95,8","71,4","66,7","56,3","88,2",2063531,"13,618","0,633","0,086","6,575","781,537","1,39"
2015,Slovenia,55,"5,848","1,18498","1,27385","0,87337","0,60855","0,03787","0,25328","75,7","95,8","71,4","66,7","56,3","88,2",2063531,"13,618","0,633","0,086","6,575","781,537","1,355"
2015,Lithuania,56,"5,833","1,14723","1,25745","0,73128","0,21342","0,01031","0,02641","75,4","95,8","60,7","61,1","62,5","97,1",2904910,"13,297","1,602","0,21","4,535","1335,775","1,719"
2015,Lithuania,56,"5,833","1,14723","1,25745","0,73128","0,21342","0,01031","0,02641","75,4","95,8","60,7","61,1","62,5","97,1",2904910,"13,297","1,602","0,21","4,535","1335,775","1,813"
2015,Lithuania,56,"5,833","1,14723","1,25745","0,73128","0,21342","0,01031","0,02641","75,4","95,8","60,7","61,1","62,5","97,1",2904910,"13,297","1,602","0,21","4,535","1335,775","1,824"
2015,Lithuania,56,"5,833","1,14723","1,25745","0,73128","0,21342","0,01031","0,02641","75,4","95,8","60,7","61,1","62,5","97,1",2904910,"13,297","1,602","0,21","4,535","1335,775","1,814"
2015,Lithuania,56,"5,833","1,14723","1,25745","0,73128","0,21342","0,01031","0,02641","75,4","95,8","60,7","61,1","62,5","97,1",2904910,"13,297","1,602","0,21","4,535","1335,775","1,779"
2015,Nicaragua,57,"5,828","0,59325","1,14184","0,74314","0,55475","0,19317","0,27815","52,6","61,7","32,9","44,4","56,3","67,6",6223240,"5,25","14,184","0,652","0,844","149,793","2,003"
2015,Nicaragua,57,"5,828","0,59325","1,14184","0,74314","0,55475","0,19317","0,27815","52,6","61,7","32,9","44,4","56,3","67,6",6223240,"5,25","14,184","0,652","0,844","149,793","1,959"
2015,Nicaragua,57,"5,828","0,59325","1,14184","0,74314","0,55475","0,19317","0,27815","52,6","61,7","32,9","44,4","56,3","67,6",6223240,"5,25","14,184","0,652","0,844","149,793","1,978"
2015,Nicaragua,57,"5,828","0,59325","1,14184","0,74314","0,55475","0,19317","0,27815","52,6","61,7","32,9","44,4","56,3","67,6",6223240,"5,25","14,184","0,652","0,844","149,793","1,935"
2015,Nicaragua,57,"5,828","0,59325","1,14184","0,74314","0,55475","0,19317","0,27815","52,6","61,7","32,9","44,4","56,3","67,6",6223240,"5,25","14,184","0,652","0,844","149,793","2,312"
2015,Peru,58,"5,824","0,90019","0,97459","0,73017","0,41496","0,05989","0,14982","65,8","91,7",50,"61,1","43,8","82,4",30470734,"48,696","-0,728","-0,357","1,598","1678,67","2,093"
2015,Peru,58,"5,824","0,90019","0,97459","0,73017","0,41496","0,05989","0,14982","65,8","91,7",50,"61,1","43,8","82,4",30470734,"48,696","-0,728","-0,357","1,598","1678,67","2,062"
2015,Peru,58,"5,824","0,90019","0,97459","0,73017","0,41496","0,05989","0,14982","65,8","91,7",50,"61,1","43,8","82,4",30470734,"48,696","-0,728","-0,357","1,598","1678,67","1,985"
2015,Peru,58,"5,824","0,90019","0,97459","0,73017","0,41496","0,05989","0,14982","65,8","91,7",50,"61,1","43,8","82,4",30470734,"48,696","-0,728","-0,357","1,598","1678,67","1,982"
2015,Peru,58,"5,824","0,90019","0,97459","0,73017","0,41496","0,05989","0,14982","65,8","91,7",50,"61,1","43,8","82,4",30470734,"48,696","-0,728","-0,357","1,598","1678,67","2,016"
2015,Belarus,59,"5,813","1,03192","1,23289","0,73608","0,37938","0,1909","0,11046","36,2","17,5","35,7","38,9","62,5","26,5",9489616,"58,633","-7,055","-4,451","6,212","4983,643","2,244"
2015,Belarus,59,"5,813","1,03192","1,23289","0,73608","0,37938","0,1909","0,11046","36,2","17,5","35,7","38,9","62,5","26,5",9489616,"58,633","-7,055","-4,451","6,212","4983,643","2,18"
2015,Belarus,59,"5,813","1,03192","1,23289","0,73608","0,37938","0,1909","0,11046","36,2","17,5","35,7","38,9","62,5","26,5",9489616,"58,633","-7,055","-4,451","6,212","4983,643","2,106"
2015,Belarus,59,"5,813","1,03192","1,23289","0,73608","0,37938","0,1909","0,11046","36,2","17,5","35,7","38,9","62,5","26,5",9489616,"58,633","-7,055","-4,451","6,212","4983,643","2,112"
2015,Belarus,59,"5,813","1,03192","1,23289","0,73608","0,37938","0,1909","0,11046","36,2","17,5","35,7","38,9","62,5","26,5",9489616,"58,633","-7,055","-4,451","6,212","4983,643","2,115"
2015,Poland,60,"5,791","1,12555","1,27948","0,77903","0,53122","0,04212","0,16759","70,9","95,8","57,1","66,7","43,8","91,2",37986412,"313,099","1,025","3,178","8,232","26239,667","1,503"
2015,Poland,60,"5,791","1,12555","1,27948","0,77903","0,53122","0,04212","0,16759","70,9","95,8","57,1","66,7","43,8","91,2",37986412,"313,099","1,025","3,178","8,232","26239,667","1,549"
2015,Poland,60,"5,791","1,12555","1,27948","0,77903","0,53122","0,04212","0,16759","70,9","95,8","57,1","66,7","43,8","91,2",37986412,"313,099","1,025","3,178","8,232","26239,667","1,688"
2015,Poland,60,"5,791","1,12555","1,27948","0,77903","0,53122","0,04212","0,16759","70,9","95,8","57,1","66,7","43,8","91,2",37986412,"313,099","1,025","3,178","8,232","26239,667","1,728"
2015,Poland,60,"5,791","1,12555","1,27948","0,77903","0,53122","0,04212","0,16759","70,9","95,8","57,1","66,7","43,8","91,2",37986412,"313,099","1,025","3,178","8,232","26239,667","1,654"
2015,Malaysia,61,"5,77","1,12486","1,07023","0,72394","0,53024","0,10501","0,33075","64,3","69,2","78,6","55,6","62,5","55,9",30270962,"233,268","-3,26","-7,86","7,706","4739,884","1,585"
2015,Malaysia,61,"5,77","1,12486","1,07023","0,72394","0,53024","0,10501","0,33075","64,3","69,2","78,6","55,6","62,5","55,9",30270962,"233,268","-3,26","-7,86","7,706","4739,884","1,635"
2015,Malaysia,61,"5,77","1,12486","1,07023","0,72394","0,53024","0,10501","0,33075","64,3","69,2","78,6","55,6","62,5","55,9",30270962,"233,268","-3,26","-7,86","7,706","4739,884","1,65"
2015,Malaysia,61,"5,77","1,12486","1,07023","0,72394","0,53024","0,10501","0,33075","64,3","69,2","78,6","55,6","62,5","55,9",30270962,"233,268","-3,26","-7,86","7,706","4739,884","1,616"
2015,Malaysia,61,"5,77","1,12486","1,07023","0,72394","0,53024","0,10501","0,33075","64,3","69,2","78,6","55,6","62,5","55,9",30270962,"233,268","-3,26","-7,86","7,706","4739,884","1,529"
2015,Croatia,62,"5,759","1,08254","0,79624","0,78805","0,25883","0,0243","0,05444","69,3","91,7","60,7","55,6","56,3","82,4",4203604,"17,841","0,767","0,136","4,215","1012,967","1,662"
2015,Croatia,62,"5,759","1,08254","0,79624","0,78805","0,25883","0,0243","0,05444","69,3","91,7","60,7","55,6","56,3","82,4",4203604,"17,841","0,767","0,136","4,215","1012,967","1,665"
2015,Croatia,62,"5,759","1,08254","0,79624","0,78805","0,25883","0,0243","0,05444","69,3","91,7","60,7","55,6","56,3","82,4",4203604,"17,841","0,767","0,136","4,215","1012,967","1,674"
2015,Croatia,62,"5,759","1,08254","0,79624","0,78805","0,25883","0,0243","0,05444","69,3","91,7","60,7","55,6","56,3","82,4",4203604,"17,841","0,767","0,136","4,215","1012,967","1,639"
2015,Croatia,62,"5,759","1,08254","0,79624","0,78805","0,25883","0,0243","0,05444","69,3","91,7","60,7","55,6","56,3","82,4",4203604,"17,841","0,767","0,136","4,215","1012,967","1,645"
2015,Libya,63,"5,754","1,13145","1,11862","0,7038","0,41668","0,11023","0,18295","22,5",10,0,"16,7","56,3","29,4",6418315,"50,844","-12,88","-7,517","7,922","1846,908","3,048"
2015,Libya,63,"5,754","1,13145","1,11862","0,7038","0,41668","0,11023","0,18295","22,5",10,0,"16,7","56,3","29,4",6418315,"50,844","-12,88","-7,517","7,922","1846,908","3,219"
2015,Libya,63,"5,754","1,13145","1,11862","0,7038","0,41668","0,11023","0,18295","22,5",10,0,"16,7","56,3","29,4",6418315,"50,844","-12,88","-7,517","7,922","1846,908","3,34"
2015,Libya,63,"5,754","1,13145","1,11862","0,7038","0,41668","0,11023","0,18295","22,5",10,0,"16,7","56,3","29,4",6418315,"50,844","-12,88","-7,517","7,922","1846,908","3,283"
2015,Libya,63,"5,754","1,13145","1,11862","0,7038","0,41668","0,11023","0,18295","22,5",10,0,"16,7","56,3","29,4",6418315,"50,844","-12,88","-7,517","7,922","1846,908","3,285"
2015,Russia,64,"5,716","1,13764","1,23617","0,66926","0,36679","0,03005","0,00199","33,1","26,7","28,6",50,25,"35,3",144096870,"1622,861","0,032","0,512","11,193","107250,237","3,138"
2015,Russia,64,"5,716","1,13764","1,23617","0,66926","0,36679","0,03005","0,00199","33,1","26,7","28,6",50,25,"35,3",144096870,"1622,861","0,032","0,512","11,193","107250,237","3,118"
2015,Russia,64,"5,716","1,13764","1,23617","0,66926","0,36679","0,03005","0,00199","33,1","26,7","28,6",50,25,"35,3",144096870,"1622,861","0,032","0,512","11,193","107250,237","3,117"
2015,Russia,64,"5,716","1,13764","1,23617","0,66926","0,36679","0,03005","0,00199","33,1","26,7","28,6",50,25,"35,3",144096870,"1622,861","0,032","0,512","11,193","107250,237","3,163"
2015,Russia,64,"5,716","1,13764","1,23617","0,66926","0,36679","0,03005","0,00199","33,1","26,7","28,6",50,25,"35,3",144096870,"1622,861","0,032","0,512","11,193","107250,237","3,093"
2015,Jamaica,65,"5,709","0,81038","1,15102","0,68741","0,50442","0,02299","0,2123","73,9","91,7","67,9",50,"68,8","91,2",2891021,"7,937","3,353","0,257","2,745","413,311","2,115"
2015,Jamaica,65,"5,709","0,81038","1,15102","0,68741","0,50442","0,02299","0,2123","73,9","91,7","67,9",50,"68,8","91,2",2891021,"7,937","3,353","0,257","2,745","413,311","2,094"
2015,Jamaica,65,"5,709","0,81038","1,15102","0,68741","0,50442","0,02299","0,2123","73,9","91,7","67,9",50,"68,8","91,2",2891021,"7,937","3,353","0,257","2,745","413,311","2,072"
2015,Jamaica,65,"5,709","0,81038","1,15102","0,68741","0,50442","0,02299","0,2123","73,9","91,7","67,9",50,"68,8","91,2",2891021,"7,937","3,353","0,257","2,745","413,311","2,079"
2015,Jamaica,65,"5,709","0,81038","1,15102","0,68741","0,50442","0,02299","0,2123","73,9","91,7","67,9",50,"68,8","91,2",2891021,"7,937","3,353","0,257","2,745","413,311","2,038"
2015,Cyprus,67,"5,689","1,20813","0,89318","0,92356","0,40672","0,06146","0,30638","75,3","91,7","64,3","66,7","62,5","91,2",1160985,"6,96","0,368","0,026","5,995","257,194","1,903"
2015,Cyprus,67,"5,689","1,20813","0,89318","0,92356","0,40672","0,06146","0,30638","75,3","91,7","64,3","66,7","62,5","91,2",1160985,"6,96","0,368","0,026","5,995","257,194","1,876"
2015,Cyprus,67,"5,689","1,20813","0,89318","0,92356","0,40672","0,06146","0,30638","75,3","91,7","64,3","66,7","62,5","91,2",1160985,"6,96","0,368","0,026","5,995","257,194","1,87"
2015,Cyprus,67,"5,689","1,20813","0,89318","0,92356","0,40672","0,06146","0,30638","75,3","91,7","64,3","66,7","62,5","91,2",1160985,"6,96","0,368","0,026","5,995","257,194","1,898"
2015,Cyprus,67,"5,689","1,20813","0,89318","0,92356","0,40672","0,06146","0,30638","75,3","91,7","64,3","66,7","62,5","91,2",1160985,"6,96","0,368","0,026","5,995","257,194","1,805"
2015,Algeria,68,"5,605","0,93929","1,07772","0,61766","0,28579","0,17383","0,07822","39,5",30,"22,1","38,9","62,5","44,1",39728025,"150,818","5,304","7,597","3,796","3807,182","2,261"
2015,Algeria,68,"5,605","0,93929","1,07772","0,61766","0,28579","0,17383","0,07822","39,5",30,"22,1","38,9","62,5","44,1",39728025,"150,818","5,304","7,597","3,796","3807,182","2,197"
2015,Algeria,68,"5,605","0,93929","1,07772","0,61766","0,28579","0,17383","0,07822","39,5",30,"22,1","38,9","62,5","44,1",39728025,"150,818","5,304","7,597","3,796","3807,182","2,188"
2015,Algeria,68,"5,605","0,93929","1,07772","0,61766","0,28579","0,17383","0,07822","39,5",30,"22,1","38,9","62,5","44,1",39728025,"150,818","5,304","7,597","3,796","3807,182","2,188"
2015,Algeria,68,"5,605","0,93929","1,07772","0,61766","0,28579","0,17383","0,07822","39,5",30,"22,1","38,9","62,5","44,1",39728025,"150,818","5,304","7,597","3,796","3807,182","2,219"
2015,Turkmenistan,70,"5,548","0,95847","1,22668","0,53886","0,4761","0,30844","0,16979","18,3",0,"7,9","27,8",50,"5,9",5565287,"70,231","3,232","2,199","12,62","2386,637","2,198"
2015,Turkmenistan,70,"5,548","0,95847","1,22668","0,53886","0,4761","0,30844","0,16979","18,3",0,"7,9","27,8",50,"5,9",5565287,"70,231","3,232","2,199","12,62","2386,637","2,2"
2015,Turkmenistan,70,"5,548","0,95847","1,22668","0,53886","0,4761","0,30844","0,16979","18,3",0,"7,9","27,8",50,"5,9",5565287,"70,231","3,232","2,199","12,62","2386,637","2,256"
2015,Turkmenistan,70,"5,548","0,95847","1,22668","0,53886","0,4761","0,30844","0,16979","18,3",0,"7,9","27,8",50,"5,9",5565287,"70,231","3,232","2,199","12,62","2386,637","2,283"
2015,Turkmenistan,70,"5,548","0,95847","1,22668","0,53886","0,4761","0,30844","0,16979","18,3",0,"7,9","27,8",50,"5,9",5565287,"70,231","3,232","2,199","12,62","2386,637","2,265"
